"subjectIndex","subjectSex","subjectBirth","subjectEdu","time_stamp","subjectStiGroup","block_id","block_type","trial_id","trial_type_num","label_en","shape_en","Vali","match","correctRp","response","rt","acc"
"v010001",1,"1995","硕士",1613892289643,2,3,"test",11,17,"bad","circular","bad","match","n","m","877.5000000004657","0"
"v010001",1,"1995","硕士",1613892291827,2,3,"test",12,17,"bad","square","good","mismatch","m","n","634.0999999992782","0"
"v010001",1,"1995","硕士",1613892293770,2,3,"test",1,18,"ordinary","triangle","ordinary","match","n","n","736.9000000017695","1"
"v010001",1,"1995","硕士",1613892295816,2,3,"test",2,18,"bad","square","good","mismatch","m","m","1155.9999999990687","1"
"v010001",1,"1995","硕士",1613892298279,2,3,"test",3,18,"bad","circular","bad","match","n","m","743.9000000013039","0"
"v010001",1,"1995","硕士",1613892300330,2,3,"test",4,18,"good","square","good","match","n","n","796.8999999993248","1"
"v010001",1,"1995","硕士",1613892302433,2,3,"test",5,18,"good","triangle","ordinary","mismatch","m","m","642.100000000908","1"
"v010001",1,"1995","硕士",1613892304385,2,3,"test",6,18,"bad","circular","bad","match","n","n","596.9999999996508","1"
"v010001",1,"1995","硕士",1613892306291,2,3,"test",7,18,"ordinary","triangle","ordinary","match","n","n","1038.500000000582","1"
"v010001",1,"1995","硕士",1613892308639,2,3,"test",8,18,"ordinary","circular","bad","mismatch","m","m","777.30000000156","1"
"v010001",1,"1995","硕士",1613892310725,2,3,"test",9,18,"good","square","good","match","n","n","947.2000000005355","1"
"v010001",1,"1995","硕士",1613892312979,2,3,"test",10,18,"good","circular","bad","mismatch","m","m","969.1999999994878","1"
"v010001",1,"1995","硕士",1613892315260,2,3,"test",11,18,"ordinary","square","good","mismatch","m","m","864.4999999996508","1"
"v010001",1,"1995","硕士",1613892317430,2,3,"test",12,18,"bad","triangle","ordinary","mismatch","m","n","924.7999999988824","0"
"v010001",1,"1995","硕士",1613892351021,2,4,"test",1,19,"good","square","good","match","n","NA","null","0"
"v010001",1,"1995","硕士",1613892353532,2,4,"test",2,19,"bad","square","good","mismatch","m","m","721.000000001397","1"
"v010001",1,"1995","硕士",1613892355559,2,4,"test",3,19,"bad","circular","bad","match","n","m","887.0000000005821","0"
"v010001",1,"1995","硕士",1613892357753,2,4,"test",4,19,"bad","triangle","ordinary","mismatch","m","m","1085.800000000745","1"
"v010001",1,"1995","硕士",1613892360144,2,4,"test",5,19,"ordinary","square","good","mismatch","m","m","1020.4000000013039","1"
"v010001",1,"1995","硕士",1613892362471,2,4,"test",6,19,"ordinary","triangle","ordinary","match","n","n","676.6000000006752","1"
"v010001",1,"1995","硕士",1613892364455,2,4,"test",7,19,"good","square","good","match","n","n","791.8000000008615","1"
"v010001",1,"1995","硕士",1613892366562,2,4,"test",8,19,"good","circular","bad","mismatch","m","m","823.6999999989057","1"
"v010001",1,"1995","硕士",1613892368691,2,4,"test",9,19,"bad","circular","bad","match","n","n","680.1999999987893","1"
"v010001",1,"1995","硕士",1613892370682,2,4,"test",10,19,"ordinary","triangle","ordinary","match","n","n","693.2999999989988","1"
"v010001",1,"1995","硕士",1613892372685,2,4,"test",11,19,"good","triangle","ordinary","mismatch","m","m","788.5000000005821","1"
"v010001",1,"1995","硕士",1613892374780,2,4,"test",12,19,"ordinary","circular","bad","mismatch","m","m","1133.7000000003027","1"
"v010001",1,"1995","硕士",1613892377222,2,4,"test",1,20,"ordinary","triangle","ordinary","match","n","n","638.8999999999069","1"
"v010001",1,"1995","硕士",1613892379168,2,4,"test",2,20,"good","square","good","match","n","n","605.900000000489","1"
"v010001",1,"1995","硕士",1613892381081,2,4,"test",3,20,"bad","circular","bad","match","n","n","847.2000000001863","1"
"v010001",1,"1995","硕士",1613892383244,2,4,"test",4,20,"bad","triangle","ordinary","mismatch","m","m","774.5000000012806","1"
"v010001",1,"1995","硕士",1613892385326,2,4,"test",5,20,"bad","circular","bad","match","n","n","803.5","1"
"v010001",1,"1995","硕士",1613892387441,2,4,"test",6,20,"good","square","good","match","n","n","746.9000000000233","1"
"v010001",1,"1995","硕士",1613892389497,2,4,"test",7,20,"ordinary","triangle","ordinary","match","n","n","699.3999999994412","1"
"v010001",1,"1995","硕士",1613892391505,2,4,"test",8,20,"ordinary","square","good","mismatch","m","m","967.3000000002794","1"
"v010001",1,"1995","硕士",1613892393781,2,4,"test",9,20,"ordinary","circular","bad","mismatch","m","m","854.7999999991152","1"
"v010001",1,"1995","硕士",1613892395942,2,4,"test",10,20,"good","circular","bad","mismatch","m","n","747.3000000008615","0"
"v010001",1,"1995","硕士",1613892398001,2,4,"test",11,20,"good","triangle","ordinary","mismatch","m","m","781.3999999999069","1"
"v010001",1,"1995","硕士",1613892400091,2,4,"test",12,20,"bad","square","good","mismatch","m","m","780.7999999986496","1"
"v010001",1,"1995","硕士",1613892402183,2,4,"test",1,21,"ordinary","circular","bad","mismatch","m","NA","null","0"
"v010001",1,"1995","硕士",1613892404697,2,4,"test",2,21,"ordinary","square","good","mismatch","m","m","921.5000000003492","1"
"v010001",1,"1995","硕士",1613892406928,2,4,"test",3,21,"bad","circular","bad","match","n","m","736.8000000006286","0"
"v010001",1,"1995","硕士",1613892408970,2,4,"test",4,21,"bad","triangle","ordinary","mismatch","m","n","971.900000000489","0"
"v010001",1,"1995","硕士",1613892411248,2,4,"test",5,21,"good","square","good","match","n","n","1031.5000000009313","1"
"v010001",1,"1995","硕士",1613892413587,2,4,"test",6,21,"bad","square","good","mismatch","m","m","728.9000000000233","1"
"v010001",1,"1995","硕士",1613892415628,2,4,"test",7,21,"good","circular","bad","mismatch","m","NA","null","0"
"v010001",1,"1995","硕士",1613892418133,2,4,"test",8,21,"good","square","good","match","n","n","740.9000000006054","1"
"v010001",1,"1995","硕士",1613892420183,2,4,"test",9,21,"ordinary","triangle","ordinary","match","n","n","892.9000000007218","1"
"v010001",1,"1995","硕士",1613892422385,2,4,"test",10,21,"good","triangle","ordinary","mismatch","m","m","777.7999999998137","1"
"v010001",1,"1995","硕士",1613892424471,2,4,"test",11,21,"ordinary","triangle","ordinary","match","n","n","872.7999999991152","1"
"v010001",1,"1995","硕士",1613892426650,2,4,"test",12,21,"bad","circular","bad","match","n","n","852.4999999990687","1"
"v010001",1,"1995","硕士",1613892428810,2,4,"test",1,22,"ordinary","triangle","ordinary","match","n","n","819.7999999992317","1"
"v010001",1,"1995","硕士",1613892430943,2,4,"test",2,22,"ordinary","square","good","mismatch","m","m","926.1000000005588","1"
"v010001",1,"1995","硕士",1613892433174,2,4,"test",3,22,"bad","circular","bad","match","n","m","892.9000000007218","0"
"v010001",1,"1995","硕士",1613892435375,2,4,"test",4,22,"good","circular","bad","mismatch","m","m","831.1999999987893","1"
"v010001",1,"1995","硕士",1613892437515,2,4,"test",5,22,"ordinary","circular","bad","mismatch","m","m","740.6000000010245","1"
"v010001",1,"1995","硕士",1613892439563,2,4,"test",6,22,"bad","triangle","ordinary","mismatch","m","n","870.8000000005122","0"
"v010001",1,"1995","硕士",1613892441741,2,4,"test",7,22,"good","triangle","ordinary","mismatch","m","m","782.5999999986961","1"
"v010001",1,"1995","硕士",1613892443831,2,4,"test",8,22,"good","square","good","match","n","n","697.7000000006519","1"
"v010001",1,"1995","硕士",1613892445835,2,4,"test",9,22,"ordinary","triangle","ordinary","match","n","m","887.2000000011176","0"
"v010001",1,"1995","硕士",1613892448030,2,4,"test",10,22,"bad","square","good","mismatch","m","m","1168.3000000012107","1"
"v010001",1,"1995","硕士",1613892450509,2,4,"test",11,22,"bad","circular","bad","match","n","n","817.8999999999069","1"
"v010001",1,"1995","硕士",1613892452635,2,4,"test",12,22,"good","square","good","match","n","m","1009.5","0"
"v010001",1,"1995","硕士",1613892454953,2,4,"test",1,23,"ordinary","triangle","ordinary","match","n","n","900.4000000006054","1"
"v010001",1,"1995","硕士",1613892457160,2,4,"test",2,23,"good","square","good","match","n","n","603.6999999994878","1"
"v010001",1,"1995","硕士",1613892459070,2,4,"test",3,23,"good","triangle","ordinary","mismatch","m","m","710.6999999997206","1"
"v010001",1,"1995","硕士",1613892461087,2,4,"test",4,23,"bad","circular","bad","match","n","n","604.7999999991152","1"
"v010001",1,"1995","硕士",1613892462998,2,4,"test",5,23,"good","square","good","match","n","n","669.1999999985565","1"
"v010001",1,"1995","硕士",1613892464976,2,4,"test",6,23,"bad","circular","bad","match","n","n","797.1999999990221","1"
"v010001",1,"1995","硕士",1613892467085,2,4,"test",7,23,"ordinary","triangle","ordinary","match","n","n","590.5000000002328","1"
"v010001",1,"1995","硕士",1613892468987,2,4,"test",8,23,"bad","triangle","ordinary","mismatch","m","m","655.2000000011176","1"
"v010001",1,"1995","硕士",1613892470952,2,4,"test",9,23,"good","circular","bad","mismatch","m","m","768.900000001071","1"
"v010001",1,"1995","硕士",1613892473032,2,4,"test",10,23,"ordinary","circular","bad","mismatch","m","m","905.8000000005122","1"
"v010001",1,"1995","硕士",1613892475248,2,4,"test",11,23,"ordinary","square","good","mismatch","m","m","818.9999999995343","1"
"v010001",1,"1995","硕士",1613892477372,2,4,"test",12,23,"bad","square","good","mismatch","m","m","929.6999999987893","1"
"v010001",1,"1995","硕士",1613892479610,2,4,"test",1,24,"good","circular","bad","mismatch","m","m","762.7999999986496","1"
"v010001",1,"1995","硕士",1613892481681,2,4,"test",2,24,"bad","circular","bad","match","n","m","857.4000000008382","0"
"v010001",1,"1995","硕士",1613892483847,2,4,"test",3,24,"ordinary","circular","bad","mismatch","m","m","1068.4000000001397","1"
"v010001",1,"1995","硕士",1613892486223,2,4,"test",4,24,"bad","triangle","ordinary","mismatch","m","m","723.3999999989755","1"
"v010001",1,"1995","硕士",1613892488263,2,4,"test",5,24,"bad","circular","bad","match","n","n","757.4000000003725","1"
"v010001",1,"1995","硕士",1613892490328,2,4,"test",6,24,"ordinary","triangle","ordinary","match","n","n","632.7999999993481","1"
"v010001",1,"1995","硕士",1613892492268,2,4,"test",7,24,"good","square","good","match","n","n","545.5000000002328","1"
"v010001",1,"1995","硕士",1613892494123,2,4,"test",8,24,"good","triangle","ordinary","mismatch","m","n","573.2000000008848","0"
"v010001",1,"1995","硕士",1613892496002,2,4,"test",9,24,"bad","square","good","mismatch","m","m","851.5999999998603","1"
"v010001",1,"1995","硕士",1613892498160,2,4,"test",10,24,"good","square","good","match","n","m","832.0000000002328","0"
"v010001",1,"1995","硕士",1613892500302,2,4,"test",11,24,"ordinary","square","good","mismatch","m","m","959.1000000000931","1"
"v010001",1,"1995","硕士",1613892502571,2,4,"test",12,24,"ordinary","triangle","ordinary","match","n","m","903.2000000006519","0"
"v010001",1,"1995","硕士",1613892550152,2,5,"test",1,25,"good","circular","bad","mismatch","m","m","721.9000000003725","1"
"v010001",1,"1995","硕士",1613892552183,2,5,"test",2,25,"good","square","good","match","n","n","630.0000000011642","1"
"v010001",1,"1995","硕士",1613892554122,2,5,"test",3,25,"bad","circular","bad","match","n","n","803.1000000010245","1"
"v010001",1,"1995","硕士",1613892556234,2,5,"test",4,25,"bad","square","good","mismatch","m","m","708.6000000000931","1"
"v010001",1,"1995","硕士",1613892558250,2,5,"test",5,25,"ordinary","triangle","ordinary","match","n","n","674.3999999999069","1"
"v010001",1,"1995","硕士",1613892560232,2,5,"test",6,25,"ordinary","circular","bad","mismatch","m","m","606.9000000006054","1"
"v010001",1,"1995","硕士",1613892562146,2,5,"test",7,25,"bad","circular","bad","match","n","n","697.900000001071","1"
"v010001",1,"1995","硕士",1613892564150,2,5,"test",8,25,"good","triangle","ordinary","mismatch","m","m","673.2000000008848","1"
"v010001",1,"1995","硕士",1613892566131,2,5,"test",9,25,"bad","triangle","ordinary","mismatch","m","m","822.8000000016764","1"
"v010001",1,"1995","硕士",1613892568261,2,5,"test",10,25,"good","square","good","match","n","n","612.3000000007451","1"
"v010001",1,"1995","硕士",1613892570183,2,5,"test",11,25,"ordinary","triangle","ordinary","match","n","n","854.9000000001397","1"
"v010001",1,"1995","硕士",1613892572344,2,5,"test",12,25,"ordinary","square","good","mismatch","m","m","694.500000001397","1"
"v010001",1,"1995","硕士",1613892574346,2,5,"test",1,26,"bad","triangle","ordinary","mismatch","m","m","1043.1999999999534","1"
"v010001",1,"1995","硕士",1613892576700,2,5,"test",2,26,"good","square","good","match","n","n","549.8999999999069","1"
"v010001",1,"1995","硕士",1613892578556,2,5,"test",3,26,"good","triangle","ordinary","mismatch","m","m","696.0999999993946","1"
"v010001",1,"1995","硕士",1613892580558,2,5,"test",4,26,"bad","circular","bad","match","n","n","625.9000000008382","1"
"v010001",1,"1995","硕士",1613892582490,2,5,"test",5,26,"bad","circular","bad","match","n","n","1040.3999999999069","1"
"v010001",1,"1995","硕士",1613892584838,2,5,"test",6,26,"good","circular","bad","mismatch","m","m","643.3999999992084","1"
"v010001",1,"1995","硕士",1613892586790,2,5,"test",7,26,"ordinary","square","good","mismatch","m","m","813","1"
"v010001",1,"1995","硕士",1613892588915,2,5,"test",8,26,"ordinary","triangle","ordinary","match","n","n","761.3000000000466","1"
"v010001",1,"1995","硕士",1613892590984,2,5,"test",9,26,"ordinary","triangle","ordinary","match","n","n","645.5999999998603","1"
"v010001",1,"1995","硕士",1613892592936,2,5,"test",10,26,"good","square","good","match","n","n","541.4000000001397","1"
"v010001",1,"1995","硕士",1613892594788,2,5,"test",11,26,"ordinary","circular","bad","mismatch","m","m","709.6000000000931","1"
"v010001",1,"1995","硕士",1613892596809,2,5,"test",12,26,"bad","square","good","mismatch","m","m","811.7999999995809","1"
"v010001",1,"1995","硕士",1613892598928,2,5,"test",1,27,"good","square","good","match","n","n","471.49999999976717","1"
"v010001",1,"1995","硕士",1613892600708,2,5,"test",2,27,"ordinary","triangle","ordinary","match","n","n","703.1999999999534","1"
"v010001",1,"1995","硕士",1613892602720,2,5,"test",3,27,"bad","square","good","mismatch","m","m","752.6999999992549","1"
"v010001",1,"1995","硕士",1613892604780,2,5,"test",4,27,"bad","circular","bad","match","n","n","863.4000000003725","1"
"v010001",1,"1995","硕士",1613892606962,2,5,"test",5,27,"good","square","good","match","n","n","628.899999999674","1"
"v010001",1,"1995","硕士",1613892608904,2,5,"test",6,27,"ordinary","triangle","ordinary","match","n","n","702.4000000001397","1"
"v010001",1,"1995","硕士",1613892610914,2,5,"test",7,27,"bad","circular","bad","match","n","m","855.1000000005588","0"
"v010001",1,"1995","硕士",1613892613078,2,5,"test",8,27,"good","triangle","ordinary","mismatch","m","m","844.3999999999069","1"
"v010001",1,"1995","硕士",1613892615233,2,5,"test",9,27,"ordinary","circular","bad","mismatch","m","n","1147.8999999999069","0"
"v010001",1,"1995","硕士",1613892617690,2,5,"test",10,27,"ordinary","square","good","mismatch","m","m","843.0000000006985","1"
"v010001",1,"1995","硕士",1613892619840,2,5,"test",11,27,"good","circular","bad","mismatch","m","m","806.6999999990221","1"
"v010001",1,"1995","硕士",1613892621953,2,5,"test",12,27,"bad","triangle","ordinary","mismatch","m","n","791.9000000001397","0"
"v010001",1,"1995","硕士",1613892624054,2,5,"test",1,28,"bad","triangle","ordinary","mismatch","m","m","961.5000000011642","1"
"v010001",1,"1995","硕士",1613892626322,2,5,"test",2,28,"bad","circular","bad","match","n","n","1038.8999999994412","1"
"v010001",1,"1995","硕士",1613892628669,2,5,"test",3,28,"ordinary","triangle","ordinary","match","n","n","700.1999999992549","1"
"v010001",1,"1995","硕士",1613892630680,2,5,"test",4,28,"bad","circular","bad","match","n","n","800.7999999991152","1"
"v010001",1,"1995","硕士",1613892632788,2,5,"test",5,28,"good","circular","bad","mismatch","m","m","667.4000000003725","1"
"v010001",1,"1995","硕士",1613892634765,2,5,"test",6,28,"ordinary","triangle","ordinary","match","n","n","896.3000000002794","1"
"v010001",1,"1995","硕士",1613892636969,2,5,"test",7,28,"bad","square","good","mismatch","m","m","722.1000000007916","1"
"v010001",1,"1995","硕士",1613892638998,2,5,"test",8,28,"ordinary","circular","bad","mismatch","m","m","862.6999999997206","1"
"v010001",1,"1995","硕士",1613892641174,2,5,"test",9,28,"good","triangle","ordinary","mismatch","m","m","861.0000000006985","1"
"v010001",1,"1995","硕士",1613892643343,2,5,"test",10,28,"ordinary","square","good","mismatch","m","m","876.6000000014901","1"
