"subj_idx","sex","age","edu","block_id","block_type","trial_id","trial_type_num","label_en","shape_en","valence","match","correctRp","response","rt","acc"
"v010031","male",26,"硕士",1,"test",11,1,"ordinary","triangle","good","mismatch","m","m","922.3449999990407","1"
"v010031","male",26,"硕士",1,"test",12,1,"bad","square","bad","match","n","n","762.3349999993807","1"
"v010031","male",26,"硕士",1,"test",1,2,"ordinary","triangle","good","mismatch","m","m","656.0949999984587","1"
"v010031","male",26,"硕士",1,"test",2,2,"ordinary","circular","ordinary","match","n","n","612.8850000023376","1"
"v010031","male",26,"硕士",1,"test",3,2,"bad","square","bad","match","n","m","544.6550000014249","0"
"v010031","male",26,"硕士",1,"test",4,2,"bad","triangle","good","mismatch","m","m","680.9150000007357","1"
"v010031","male",26,"硕士",1,"test",5,2,"good","triangle","good","match","n","n","590.2999999998137","1"
"v010031","male",26,"硕士",1,"test",6,2,"good","square","bad","mismatch","m","m","608.4399999999441","1"
"v010031","male",26,"硕士",1,"test",7,2,"good","circular","ordinary","mismatch","m","m","748.8650000013877","1"
"v010031","male",26,"硕士",1,"test",8,2,"bad","circular","ordinary","mismatch","m","m","720.1400000012945","1"
"v010031","male",26,"硕士",1,"test",9,2,"ordinary","square","bad","mismatch","m","m","802.7150000015972","1"
"v010031","male",26,"硕士",1,"test",10,2,"bad","square","bad","match","n","m","564.4649999995017","0"
"v010031","male",26,"硕士",1,"test",11,2,"ordinary","circular","ordinary","match","n","n","619.6099999978906","1"
"v010031","male",26,"硕士",1,"test",12,2,"good","triangle","good","match","n","n","800.5499999999302","1"
"v010031","male",26,"硕士",1,"test",1,3,"ordinary","circular","ordinary","match","n","m","580.7200000017183","0"
"v010031","male",26,"硕士",1,"test",2,3,"good","circular","ordinary","mismatch","m","m","736.0000000008149","1"
"v010031","male",26,"硕士",1,"test",3,3,"bad","triangle","good","mismatch","m","n","707.9400000002934","0"
"v010031","male",26,"硕士",1,"test",4,3,"good","square","bad","mismatch","m","m","677.400000000489","1"
"v010031","male",26,"硕士",1,"test",5,3,"bad","square","bad","match","n","n","612.6350000012899","1"
"v010031","male",26,"硕士",1,"test",6,3,"bad","circular","ordinary","mismatch","m","m","540.0249999983935","1"
"v010031","male",26,"硕士",1,"test",7,3,"bad","square","bad","match","n","n","688.7649999989662","1"
"v010031","male",26,"硕士",1,"test",8,3,"ordinary","circular","ordinary","match","n","n","817.4800000014948","1"
"v010031","male",26,"硕士",1,"test",9,3,"good","triangle","good","match","n","n","557.2849999989849","1"
"v010031","male",26,"硕士",1,"test",10,3,"ordinary","square","bad","mismatch","m","m","643.6699999977136","1"
"v010031","male",26,"硕士",1,"test",11,3,"good","triangle","good","match","n","n","612.0149999988498","1"
"v010031","male",26,"硕士",1,"test",12,3,"ordinary","triangle","good","mismatch","m","m","605.2649999982677","1"
"v010031","male",26,"硕士",1,"test",1,4,"good","triangle","good","match","n","n","546.3100000015693","1"
"v010031","male",26,"硕士",1,"test",2,4,"bad","square","bad","match","n","n","810.5900000010151","1"
"v010031","male",26,"硕士",1,"test",3,4,"bad","circular","ordinary","mismatch","m","m","727.7849999991013","1"
"v010031","male",26,"硕士",1,"test",4,4,"bad","triangle","good","mismatch","m","m","646.3199999998324","1"
"v010031","male",26,"硕士",1,"test",5,4,"ordinary","circular","ordinary","match","n","n","647.0599999993574","1"
"v010031","male",26,"硕士",1,"test",6,4,"good","triangle","good","match","n","n","706.7850000021281","1"
"v010031","male",26,"硕士",1,"test",7,4,"bad","square","bad","match","n","n","509.1950000023935","1"
"v010031","male",26,"硕士",1,"test",8,4,"good","square","bad","mismatch","m","m","521.8649999988265","1"
"v010031","male",26,"硕士",1,"test",9,4,"ordinary","circular","ordinary","match","n","n","502.1200000010431","1"
"v010031","male",26,"硕士",1,"test",10,4,"ordinary","triangle","good","mismatch","m","n","614.2499999987194","0"
"v010031","male",26,"硕士",1,"test",11,4,"ordinary","square","bad","mismatch","m","m","687.0649999981979","1"
"v010031","male",26,"硕士",1,"test",12,4,"good","circular","ordinary","mismatch","m","m","831.0700000001816","1"
"v010031","male",26,"硕士",1,"test",1,5,"ordinary","square","bad","mismatch","m","m","684.7799999996787","1"
"v010031","male",26,"硕士",1,"test",2,5,"bad","square","bad","match","n","m","617.7849999986356","0"
"v010031","male",26,"硕士",1,"test",3,5,"good","circular","ordinary","mismatch","m","m","742.1099999992875","1"
"v010031","male",26,"硕士",1,"test",4,5,"bad","triangle","good","mismatch","m","n","770.8749999983702","0"
"v010031","male",26,"硕士",1,"test",5,5,"bad","square","bad","match","n","n","630.3750000005821","1"
"v010031","male",26,"硕士",1,"test",6,5,"ordinary","triangle","good","mismatch","m","m","629.4550000020536","1"
"v010031","male",26,"硕士",1,"test",7,5,"ordinary","circular","ordinary","match","n","m","679.7700000023469","0"
"v010031","male",26,"硕士",1,"test",8,5,"good","square","bad","mismatch","m","m","621.2950000008568","1"
"v010031","male",26,"硕士",1,"test",9,5,"good","triangle","good","match","n","n","638.4550000001909","1"
"v010031","male",26,"硕士",1,"test",10,5,"bad","circular","ordinary","mismatch","m","m","789.2499999980209","1"
"v010031","male",26,"硕士",1,"test",11,5,"ordinary","circular","ordinary","match","n","m","576.3799999984913","0"
"v010031","male",26,"硕士",1,"test",12,5,"good","triangle","good","match","n","n","468.2050000010058","1"
"v010031","male",26,"硕士",1,"test",1,6,"ordinary","triangle","good","mismatch","m","m","648.3450000014855","1"
"v010031","male",26,"硕士",1,"test",2,6,"ordinary","square","bad","mismatch","m","m","537.7299999999814","1"
"v010031","male",26,"硕士",1,"test",3,6,"good","circular","ordinary","mismatch","m","m","825.1600000002654","1"
"v010031","male",26,"硕士",1,"test",4,6,"good","triangle","good","match","n","n","598.5749999999534","1"
"v010031","male",26,"硕士",1,"test",5,6,"ordinary","circular","ordinary","match","n","n","706.3650000018533","1"
"v010031","male",26,"硕士",1,"test",6,6,"good","square","bad","mismatch","m","m","641.0849999992643","1"
"v010031","male",26,"硕士",1,"test",7,6,"ordinary","circular","ordinary","match","n","m","647.2300000023097","0"
"v010031","male",26,"硕士",1,"test",8,6,"good","triangle","good","match","n","n","508.104999997071","1"
"v010031","male",26,"硕士",1,"test",9,6,"bad","triangle","good","mismatch","m","m","675.2799999994459","1"
"v010031","male",26,"硕士",1,"test",10,6,"bad","circular","ordinary","mismatch","m","m","759.7750000022352","1"
"v010031","male",26,"硕士",1,"test",11,6,"bad","square","bad","match","n","n","632.4349999994738","1"
"v010031","male",26,"硕士",1,"test",12,6,"bad","square","bad","match","n","n","661.2849999982864","1"
"v010031","male",26,"硕士",2,"test",1,7,"good","square","bad","mismatch","m","m","759.5550000005169","1"
"v010031","male",26,"硕士",2,"test",2,7,"bad","circular","ordinary","mismatch","m","m","688.1499999981606","1"
"v010031","male",26,"硕士",2,"test",3,7,"good","triangle","good","match","n","n","544.1050000009127","1"
"v010031","male",26,"硕士",2,"test",4,7,"bad","square","bad","match","n","n","619.7150000007823","1"
"v010031","male",26,"硕士",2,"test",5,7,"ordinary","circular","ordinary","match","n","n","607.2800000001444","1"
"v010031","male",26,"硕士",2,"test",6,7,"bad","square","bad","match","n","n","609.8050000001676","1"
"v010031","male",26,"硕士",2,"test",7,7,"bad","triangle","good","mismatch","m","m","532.2650000016438","1"
"v010031","male",26,"硕士",2,"test",8,7,"ordinary","square","bad","mismatch","m","m","854.1700000023702","1"
"v010031","male",26,"硕士",2,"test",9,7,"good","triangle","good","match","n","n","683.7049999994924","1"
"v010031","male",26,"硕士",2,"test",10,7,"ordinary","circular","ordinary","match","n","n","557.2199999988079","1"
"v010031","male",26,"硕士",2,"test",11,7,"ordinary","triangle","good","mismatch","m","m","701.584999998915","1"
"v010031","male",26,"硕士",2,"test",12,7,"good","circular","ordinary","mismatch","m","m","658.3050000007497","1"
"v010031","male",26,"硕士",2,"test",1,8,"ordinary","triangle","good","mismatch","m","m","706.2749999968801","1"
"v010031","male",26,"硕士",2,"test",2,8,"good","triangle","good","match","n","n","530.305000000284","1"
"v010031","male",26,"硕士",2,"test",3,8,"bad","circular","ordinary","mismatch","m","m","585.7250000007916","1"
"v010031","male",26,"硕士",2,"test",4,8,"bad","square","bad","match","n","n","768.0900000013644","1"
"v010031","male",26,"硕士",2,"test",5,8,"good","square","bad","mismatch","m","m","656.6750000020256","1"
"v010031","male",26,"硕士",2,"test",6,8,"bad","triangle","good","mismatch","m","n","1098.1099999990547","0"
"v010031","male",26,"硕士",2,"test",7,8,"ordinary","circular","ordinary","match","n","n","626.0050000018673","1"
"v010031","male",26,"硕士",2,"test",8,8,"ordinary","square","bad","mismatch","m","m","702.0650000013411","1"
"v010031","male",26,"硕士",2,"test",9,8,"good","triangle","good","match","n","n","608.9350000001723","1"
"v010031","male",26,"硕士",2,"test",10,8,"good","circular","ordinary","mismatch","m","m","537.5899999999674","1"
"v010031","male",26,"硕士",2,"test",11,8,"bad","square","bad","match","n","n","548.464999999851","1"
"v010031","male",26,"硕士",2,"test",12,8,"ordinary","circular","ordinary","match","n","m","600.8249999977415","0"
"v010031","male",26,"硕士",2,"test",1,9,"ordinary","circular","ordinary","match","n","n","604.9349999993574","1"
"v010031","male",26,"硕士",2,"test",2,9,"good","square","bad","mismatch","m","m","705.8100000030827","1"
"v010031","male",26,"硕士",2,"test",3,9,"good","triangle","good","match","n","n","551.0649999995949","1"
"v010031","male",26,"硕士",2,"test",4,9,"bad","square","bad","match","n","n","654.634999999078","1"
"v010031","male",26,"硕士",2,"test",5,9,"ordinary","triangle","good","mismatch","m","m","724.8749999998836","1"
"v010031","male",26,"硕士",2,"test",6,9,"ordinary","square","bad","mismatch","m","m","756.4350000029663","1"
"v010031","male",26,"硕士",2,"test",7,9,"bad","square","bad","match","n","m","720.8900000004796","0"
"v010031","male",26,"硕士",2,"test",8,9,"ordinary","circular","ordinary","match","n","n","621.2450000022072","1"
"v010031","male",26,"硕士",2,"test",9,9,"good","triangle","good","match","n","n","583.0099999984959","1"
"v010031","male",26,"硕士",2,"test",10,9,"good","circular","ordinary","mismatch","m","m","595.1200000017416","1"
"v010031","male",26,"硕士",2,"test",11,9,"bad","circular","ordinary","mismatch","m","m","538.0000000004657","1"
"v010031","male",26,"硕士",2,"test",12,9,"bad","triangle","good","mismatch","m","m","589.0550000004005","1"
"v010031","male",26,"硕士",2,"test",1,10,"ordinary","circular","ordinary","match","n","n","796.859999998589","1"
"v010031","male",26,"硕士",2,"test",2,10,"ordinary","square","bad","mismatch","m","m","531.3349999996135","1"
"v010031","male",26,"硕士",2,"test",3,10,"good","square","bad","mismatch","m","m","730.7350000009174","1"
"v010031","male",26,"硕士",2,"test",4,10,"good","triangle","good","match","n","n","701.3450000012526","1"
"v010031","male",26,"硕士",2,"test",5,10,"good","triangle","good","match","n","n","723.2550000008196","1"
"v010031","male",26,"硕士",2,"test",6,10,"bad","triangle","good","mismatch","m","m","524.8399999982212","1"
"v010031","male",26,"硕士",2,"test",7,10,"bad","circular","ordinary","mismatch","m","m","565.8150000018068","1"
"v010031","male",26,"硕士",2,"test",8,10,"good","circular","ordinary","mismatch","m","m","675.8550000013784","1"
"v010031","male",26,"硕士",2,"test",9,10,"bad","square","bad","match","n","n","545.5650000004098","1"
"v010031","male",26,"硕士",2,"test",10,10,"bad","square","bad","match","n","n","619.4699999978766","1"
"v010031","male",26,"硕士",2,"test",11,10,"ordinary","circular","ordinary","match","n","m","669.2450000009267","0"
"v010031","male",26,"硕士",2,"test",12,10,"ordinary","triangle","good","mismatch","m","m","631.1499999974621","1"
"v010031","male",26,"硕士",2,"test",1,11,"ordinary","circular","ordinary","match","n","n","542.4650000022957","1"
"v010031","male",26,"硕士",2,"test",2,11,"ordinary","circular","ordinary","match","n","n","543.9599999990314","1"
"v010031","male",26,"硕士",2,"test",3,11,"bad","circular","ordinary","mismatch","m","m","694.5350000022445","1"
"v010031","male",26,"硕士",2,"test",4,11,"good","square","bad","mismatch","m","m","645.4549999980954","1"
"v010031","male",26,"硕士",2,"test",5,11,"bad","triangle","good","mismatch","m","m","749.0499999985332","1"
"v010031","male",26,"硕士",2,"test",6,11,"bad","square","bad","match","n","n","592.4700000032317","1"
"v010031","male",26,"硕士",2,"test",7,11,"good","circular","ordinary","mismatch","m","m","656.5549999978393","1"
"v010031","male",26,"硕士",2,"test",8,11,"bad","square","bad","match","n","n","527.2949999998091","1"
"v010031","male",26,"硕士",2,"test",9,11,"ordinary","triangle","good","mismatch","m","m","591.9150000008522","1"
"v010031","male",26,"硕士",2,"test",10,11,"good","triangle","good","match","n","n","739.9099999965401","1"
"v010031","male",26,"硕士",2,"test",11,11,"ordinary","square","bad","mismatch","m","m","474.58999999798834","1"
"v010031","male",26,"硕士",2,"test",12,11,"good","triangle","good","match","n","n","606.0450000003912","1"
"v010031","male",26,"硕士",2,"test",1,12,"bad","circular","ordinary","mismatch","m","m","631.3250000021653","1"
"v010031","male",26,"硕士",2,"test",2,12,"ordinary","circular","ordinary","match","n","n","734.3849999997765","1"
"v010031","male",26,"硕士",2,"test",3,12,"good","circular","ordinary","mismatch","m","m","793.1349999998929","1"
"v010031","male",26,"硕士",2,"test",4,12,"bad","square","bad","match","n","n","818.9649999985704","1"
"v010031","male",26,"硕士",2,"test",5,12,"good","square","bad","mismatch","m","m","653.760000001057","1"
"v010031","male",26,"硕士",2,"test",6,12,"ordinary","triangle","good","mismatch","m","n","582.044999999227","0"
"v010031","male",26,"硕士",2,"test",7,12,"good","triangle","good","match","n","n","568.8049999990035","1"
"v010031","male",26,"硕士",2,"test",8,12,"bad","triangle","good","mismatch","m","m","549.1900000015739","1"
"v010031","male",26,"硕士",2,"test",9,12,"ordinary","circular","ordinary","match","n","n","606.2549999987241","1"
"v010031","male",26,"硕士",2,"test",10,12,"bad","square","bad","match","n","n","479.1399999995483","1"
"v010031","male",26,"硕士",2,"test",11,12,"good","triangle","good","match","n","n","626.4400000000605","1"
"v010031","male",26,"硕士",2,"test",12,12,"ordinary","square","bad","mismatch","m","m","598.3349999987986","1"
"v010031","male",26,"硕士",3,"test",1,13,"good","circular","ordinary","mismatch","m","m","646.4400000004098","1"
"v010031","male",26,"硕士",3,"test",2,13,"bad","triangle","good","mismatch","m","m","724.3349999990314","1"
"v010031","male",26,"硕士",3,"test",3,13,"bad","circular","ordinary","mismatch","m","m","592.7450000017416","1"
"v010031","male",26,"硕士",3,"test",4,13,"good","triangle","good","match","n","n","529.1350000007078","1"
"v010031","male",26,"硕士",3,"test",5,13,"ordinary","square","bad","mismatch","m","m","614.1999999999534","1"
"v010031","male",26,"硕士",3,"test",6,13,"good","square","bad","mismatch","m","m","553.4299999999348","1"
"v010031","male",26,"硕士",3,"test",7,13,"ordinary","triangle","good","mismatch","m","m","568.3250000001863","1"
"v010031","male",26,"硕士",3,"test",8,13,"bad","square","bad","match","n","n","604.7399999988265","1"
"v010031","male",26,"硕士",3,"test",9,13,"good","triangle","good","match","n","n","561.6349999982631","1"
"v010031","male",26,"硕士",3,"test",10,13,"bad","square","bad","match","n","n","584.4050000014249","1"
"v010031","male",26,"硕士",3,"test",11,13,"ordinary","circular","ordinary","match","n","n","552.7299999995157","1"
"v010031","male",26,"硕士",3,"test",12,13,"ordinary","circular","ordinary","match","n","m","529.6949999973876","0"
"v010031","male",26,"硕士",3,"test",1,14,"good","triangle","good","match","n","n","558.9749999998603","1"
"v010031","male",26,"硕士",3,"test",2,14,"ordinary","circular","ordinary","match","n","n","636.7299999983516","1"
"v010031","male",26,"硕士",3,"test",3,14,"ordinary","triangle","good","mismatch","m","m","553.9849999987055","1"
"v010031","male",26,"硕士",3,"test",4,14,"ordinary","square","bad","mismatch","m","n","656.2899999989895","0"
"v010031","male",26,"硕士",3,"test",5,14,"good","circular","ordinary","mismatch","m","m","636.4099999992177","1"
"v010031","male",26,"硕士",3,"test",6,14,"good","square","bad","mismatch","m","m","706.0599999967963","1"
"v010031","male",26,"硕士",3,"test",7,14,"good","triangle","good","match","n","n","628.3750000002328","1"
"v010031","male",26,"硕士",3,"test",8,14,"bad","square","bad","match","n","m","798.5399999998044","0"
"v010031","male",26,"硕士",3,"test",9,14,"bad","circular","ordinary","mismatch","m","m","633.6300000002375","1"
"v010031","male",26,"硕士",3,"test",10,14,"bad","triangle","good","mismatch","m","m","641.2949999977136","1"
"v010031","male",26,"硕士",3,"test",11,14,"bad","square","bad","match","n","n","550.5400000001537","1"
"v010031","male",26,"硕士",3,"test",12,14,"ordinary","circular","ordinary","match","n","m","654.660000000149","0"
"v010031","male",26,"硕士",3,"test",1,15,"good","triangle","good","match","n","n","599.9300000004005","1"
"v010031","male",26,"硕士",3,"test",2,15,"good","square","bad","mismatch","m","m","629.1849999979604","1"
"v010031","male",26,"硕士",3,"test",3,15,"ordinary","circular","ordinary","match","n","n","562.7149999999674","1"
"v010031","male",26,"硕士",3,"test",4,15,"bad","circular","ordinary","mismatch","m","m","685.0899999990361","1"
"v010031","male",26,"硕士",3,"test",5,15,"ordinary","square","bad","mismatch","m","n","659.0900000010151","0"
"v010031","male",26,"硕士",3,"test",6,15,"bad","triangle","good","mismatch","m","m","642.0650000000605","1"
"v010031","male",26,"硕士",3,"test",7,15,"bad","square","bad","match","n","n","890.4000000001397","1"
"v010031","male",26,"硕士",3,"test",8,15,"ordinary","circular","ordinary","match","n","n","622.3949999985052","1"
"v010031","male",26,"硕士",3,"test",9,15,"bad","square","bad","match","n","n","669.3200000008801","1"
"v010031","male",26,"硕士",3,"test",10,15,"good","circular","ordinary","mismatch","m","m","615.7350000030128","1"
"v010031","male",26,"硕士",3,"test",11,15,"good","triangle","good","match","n","n","448.48500000080094","1"
"v010031","male",26,"硕士",3,"test",12,15,"ordinary","triangle","good","mismatch","m","m","745.6350000029197","1"
"v010031","male",26,"硕士",3,"test",1,16,"good","triangle","good","match","n","n","594.0599999994738","1"
"v010031","male",26,"硕士",3,"test",2,16,"bad","square","bad","match","n","m","579.505000001518","0"
"v010031","male",26,"硕士",3,"test",3,16,"bad","square","bad","match","n","n","565.4200000027195","1"
"v010031","male",26,"硕士",3,"test",4,16,"bad","circular","ordinary","mismatch","m","m","675.7550000002375","1"
"v010031","male",26,"硕士",3,"test",5,16,"ordinary","circular","ordinary","match","n","n","850.6149999994086","1"
"v010031","male",26,"硕士",3,"test",6,16,"bad","triangle","good","mismatch","m","m","767.1100000006845","1"
"v010031","male",26,"硕士",3,"test",7,16,"good","circular","ordinary","mismatch","m","m","684.4300000012154","1"
"v010031","male",26,"硕士",3,"test",8,16,"good","triangle","good","match","n","n","609.2800000004936","1"
"v010031","male",26,"硕士",3,"test",9,16,"ordinary","square","bad","mismatch","m","m","938.8050000015646","1"
"v010031","male",26,"硕士",3,"test",10,16,"ordinary","triangle","good","mismatch","m","m","760.7550000030315","1"
"v010031","male",26,"硕士",3,"test",11,16,"ordinary","circular","ordinary","match","n","n","614.4649999986868","1"
"v010031","male",26,"硕士",3,"test",12,16,"good","square","bad","mismatch","m","m","518.5050000000047","1"
"v010031","male",26,"硕士",3,"test",1,17,"good","circular","ordinary","mismatch","m","m","689.2149999985704","1"
"v010031","male",26,"硕士",3,"test",2,17,"good","square","bad","mismatch","m","m","717.4899999990594","1"
"v010031","male",26,"硕士",3,"test",3,17,"ordinary","circular","ordinary","match","n","n","568.4299999993527","1"
"v010031","male",26,"硕士",3,"test",4,17,"ordinary","square","bad","mismatch","m","m","596.6350000016391","1"
"v010031","male",26,"硕士",3,"test",5,17,"ordinary","circular","ordinary","match","n","n","605.7699999982724","1"
"v010031","male",26,"硕士",3,"test",6,17,"bad","square","bad","match","n","n","672.2100000006612","1"
"v010031","male",26,"硕士",3,"test",7,17,"bad","square","bad","match","n","n","624.8150000028545","1"
"v010031","male",26,"硕士",3,"test",8,17,"ordinary","triangle","good","mismatch","m","m","844.03499999817","1"
"v010031","male",26,"硕士",3,"test",9,17,"good","triangle","good","match","n","n","637.2100000007777","1"
"v010031","male",26,"硕士",3,"test",10,17,"bad","circular","ordinary","mismatch","m","m","523.3799999987241","1"
"v010031","male",26,"硕士",3,"test",11,17,"good","triangle","good","match","n","n","717.2800000007264","1"
"v010031","male",26,"硕士",3,"test",12,17,"bad","triangle","good","mismatch","m","m","614.815000000759","1"
"v010031","male",26,"硕士",3,"test",1,18,"ordinary","circular","ordinary","match","n","n","613.0699999993667","1"
"v010031","male",26,"硕士",3,"test",2,18,"good","square","bad","mismatch","m","m","642.3499999982305","1"
"v010031","male",26,"硕士",3,"test",3,18,"ordinary","triangle","good","mismatch","m","m","814.9349999985425","1"
"v010031","male",26,"硕士",3,"test",4,18,"ordinary","circular","ordinary","match","n","n","662.8999999994412","1"
"v010031","male",26,"硕士",3,"test",5,18,"bad","square","bad","match","n","n","687.7349999995204","1"
"v010031","male",26,"硕士",3,"test",6,18,"ordinary","square","bad","mismatch","m","m","685.5350000004983","1"
"v010031","male",26,"硕士",3,"test",7,18,"good","triangle","good","match","n","n","568.0900000005495","1"
"v010031","male",26,"硕士",3,"test",8,18,"bad","triangle","good","mismatch","m","m","573.1950000008801","1"
"v010031","male",26,"硕士",3,"test",9,18,"good","circular","ordinary","mismatch","m","m","714.3800000011688","1"
"v010031","male",26,"硕士",3,"test",10,18,"bad","circular","ordinary","mismatch","m","m","604.545000002021","1"
"v010031","male",26,"硕士",3,"test",11,18,"bad","square","bad","match","n","n","622.5099999974482","1"
"v010031","male",26,"硕士",3,"test",12,18,"good","triangle","good","match","n","n","630.0249999986263","1"
"v010031","male",26,"硕士",4,"test",1,19,"good","circular","ordinary","mismatch","m","m","750.8600000001024","1"
"v010031","male",26,"硕士",4,"test",2,19,"good","triangle","good","match","n","n","558.0749999972759","1"
"v010031","male",26,"硕士",4,"test",3,19,"ordinary","triangle","good","mismatch","m","m","614.7449999989476","1"
"v010031","male",26,"硕士",4,"test",4,19,"ordinary","circular","ordinary","match","n","n","577.0550000015646","1"
"v010031","male",26,"硕士",4,"test",5,19,"ordinary","square","bad","mismatch","m","m","636.9699999995064","1"
"v010031","male",26,"硕士",4,"test",6,19,"bad","square","bad","match","n","n","610.6949999993667","1"
"v010031","male",26,"硕士",4,"test",7,19,"ordinary","circular","ordinary","match","n","n","621.5250000022352","1"
"v010031","male",26,"硕士",4,"test",8,19,"bad","square","bad","match","n","n","557.1149999997579","1"
"v010031","male",26,"硕士",4,"test",9,19,"good","triangle","good","match","n","n","451.65999999898486","1"
"v010031","male",26,"硕士",4,"test",10,19,"good","square","bad","mismatch","m","m","613.5100000030361","1"
"v010031","male",26,"硕士",4,"test",11,19,"bad","circular","ordinary","mismatch","m","m","628.8399999975227","1"
"v010031","male",26,"硕士",4,"test",12,19,"bad","triangle","good","mismatch","m","m","552.5450000022538","1"
"v010031","male",26,"硕士",4,"test",1,20,"ordinary","square","bad","mismatch","m","m","768.9350000000559","1"
"v010031","male",26,"硕士",4,"test",2,20,"good","circular","ordinary","mismatch","m","m","679.1350000021048","1"
"v010031","male",26,"硕士",4,"test",3,20,"good","square","bad","mismatch","m","m","725.7199999985751","1"
"v010031","male",26,"硕士",4,"test",4,20,"bad","square","bad","match","n","n","687.9399999997113","1"
"v010031","male",26,"硕士",4,"test",5,20,"good","triangle","good","match","n","n","639.715000001248","1"
"v010031","male",26,"硕士",4,"test",6,20,"bad","square","bad","match","n","n","765.4250000014435","1"
"v010031","male",26,"硕士",4,"test",7,20,"bad","triangle","good","mismatch","m","m","695.1250000018626","1"
"v010031","male",26,"硕士",4,"test",8,20,"bad","circular","ordinary","mismatch","m","m","637.4750000031199","1"
"v010031","male",26,"硕士",4,"test",9,20,"ordinary","circular","ordinary","match","n","n","621.9100000017788","1"
"v010031","male",26,"硕士",4,"test",10,20,"ordinary","circular","ordinary","match","n","n","734.2099999985658","1"
"v010031","male",26,"硕士",4,"test",11,20,"ordinary","triangle","good","mismatch","m","m","550.5100000009406","1"
"v010031","male",26,"硕士",4,"test",12,20,"good","triangle","good","match","n","n","567.930000001099","1"
"v010031","male",26,"硕士",4,"test",1,21,"bad","triangle","good","mismatch","m","m","778.070000000298","1"
"v010031","male",26,"硕士",4,"test",2,21,"bad","square","bad","match","n","n","602.8950000000186","1"
"v010031","male",26,"硕士",4,"test",3,21,"ordinary","square","bad","mismatch","m","m","857.8899999994319","1"
"v010031","male",26,"硕士",4,"test",4,21,"good","square","bad","mismatch","m","m","884.9150000023656","1"
"v010031","male",26,"硕士",4,"test",5,21,"good","circular","ordinary","mismatch","m","m","598.8450000004377","1"
"v010031","male",26,"硕士",4,"test",6,21,"ordinary","circular","ordinary","match","n","n","600.0500000009779","1"
"v010031","male",26,"硕士",4,"test",7,21,"good","triangle","good","match","n","n","576.1550000025891","1"
"v010031","male",26,"硕士",4,"test",8,21,"ordinary","triangle","good","mismatch","m","m","659.2000000018161","1"
"v010031","male",26,"硕士",4,"test",9,21,"good","triangle","good","match","n","n","570.4550000010058","1"
"v010031","male",26,"硕士",4,"test",10,21,"ordinary","circular","ordinary","match","n","n","570.1899999985471","1"
"v010031","male",26,"硕士",4,"test",11,21,"bad","square","bad","match","n","n","748.350000001723","1"
"v010031","male",26,"硕士",4,"test",12,21,"bad","circular","ordinary","mismatch","m","m","572.680000001099","1"
"v010031","male",26,"硕士",4,"test",1,22,"ordinary","circular","ordinary","match","n","n","799.0949999985751","1"
"v010031","male",26,"硕士",4,"test",2,22,"good","triangle","good","match","n","n","391.62500000023283","1"
"v010031","male",26,"硕士",4,"test",3,22,"bad","triangle","good","mismatch","m","m","529.0650000025053","1"
"v010031","male",26,"硕士",4,"test",4,22,"good","triangle","good","match","n","n","650.2599999986123","1"
"v010031","male",26,"硕士",4,"test",5,22,"ordinary","square","bad","mismatch","m","m","659.265000001993","1"
"v010031","male",26,"硕士",4,"test",6,22,"bad","square","bad","match","n","n","625.1150000025518","1"
"v010031","male",26,"硕士",4,"test",7,22,"bad","square","bad","match","n","n","838.3300000024028","1"
"v010031","male",26,"硕士",4,"test",8,22,"good","square","bad","mismatch","m","m","549.4949999994133","1"
"v010031","male",26,"硕士",4,"test",9,22,"ordinary","triangle","good","mismatch","m","m","652.4150000005029","1"
"v010031","male",26,"硕士",4,"test",10,22,"ordinary","circular","ordinary","match","n","n","514.3050000004005","1"
"v010031","male",26,"硕士",4,"test",11,22,"good","circular","ordinary","mismatch","m","m","629.1999999994878","1"
"v010031","male",26,"硕士",4,"test",12,22,"bad","circular","ordinary","mismatch","m","m","709.3649999988265","1"
"v010031","male",26,"硕士",4,"test",1,23,"bad","square","bad","match","n","n","695.2299999974202","1"
"v010031","male",26,"硕士",4,"test",2,23,"bad","circular","ordinary","mismatch","m","m","587.6349999997765","1"
"v010031","male",26,"硕士",4,"test",3,23,"good","circular","ordinary","mismatch","m","m","588.0599999981932","1"
"v010031","male",26,"硕士",4,"test",4,23,"good","square","bad","mismatch","m","m","772.8600000010338","1"
"v010031","male",26,"硕士",4,"test",5,23,"good","triangle","good","match","n","n","522.7450000022072","1"
"v010031","male",26,"硕士",4,"test",6,23,"bad","square","bad","match","n","n","671.2800000023562","1"
"v010031","male",26,"硕士",4,"test",7,23,"ordinary","triangle","good","mismatch","m","m","638.7899999972433","1"
"v010031","male",26,"硕士",4,"test",8,23,"bad","triangle","good","mismatch","m","m","751.4999999983702","1"
"v010031","male",26,"硕士",4,"test",9,23,"ordinary","circular","ordinary","match","n","n","775.2099999999627","1"
"v010031","male",26,"硕士",4,"test",10,23,"good","triangle","good","match","n","n","639.3200000021607","1"
"v010031","male",26,"硕士",4,"test",11,23,"ordinary","circular","ordinary","match","n","n","710.2349999987055","1"
"v010031","male",26,"硕士",4,"test",12,23,"ordinary","square","bad","mismatch","m","m","666.240000002319","1"
"v010031","male",26,"硕士",4,"test",1,24,"bad","square","bad","match","n","n","772.2600000016391","1"
